date,open,high,low,close,volume,target
2014-01-02,0.100876,0.104463,0.094457,0.100292,15627600.0,0.001893
2014-01-03,0.098418,0.110855,0.096911,0.410229,14214100.0,0.00773
2014-01-06,0.106261,0.112058,0.10009,0.309967,17550700.0,0.005796
2014-01-07,0.102303,0.104905,0.080364,-0.619927,17851200.0,-0.011526
2014-01-08,0.101049,0.108008,0.096535,0.501412,14687400.0,0.009431
2014-01-09,0.098961,0.099333,0.086849,-0.100273,13242500.0,-0.001868
2014-01-10,0.095231,0.096911,0.086084,-0.246155,12694900.0,-0.004595
2014-01-13,0.097286,0.100287,0.078907,-0.720203,20711600.0,-0.013507
2014-01-14,0.108317,0.11364,0.09425,0.036468,30272400.0,0.000693
2014-01-15,0.096721,0.133196,0.096721,1.59539,35186600.0,0.030308
2014-01-16,0.084004,0.102996,0.083082,-0.455825,21689400.0,-0.008405
2014-01-17,0.101002,0.101374,0.07906,-0.802254,20997900.0,-0.014918
2014-01-21,0.096533,0.10314,0.086906,0.054691,19548300.0,0.001032
2014-01-22,0.099928,0.099928,0.082768,-0.528744,15433500.0,-0.009971
2014-01-23,0.087387,0.087578,0.070626,-1.021057,26234600.0,-0.019448
2014-01-24,0.087781,0.094774,0.070105,-1.258083,26833100.0,-0.024438
2014-01-27,0.096712,0.111048,0.088947,0.0,23935000.0,0.0
2014-01-28,0.102884,0.1218,0.099898,0.592579,18041000.0,0.011799
2014-01-29,0.081561,0.099469,0.079397,-0.191441,25459000.0,-0.003767
2014-01-30,0.107578,0.113899,0.098886,0.428463,17031100.0,0.008464
2014-01-31,0.087117,0.099066,0.080849,-0.58345,18174000.0,-0.011428
2014-02-03,0.099685,0.108007,0.073927,-0.957233,28549900.0,-0.018967
2014-02-04,0.105192,0.117916,0.102768,0.583457,20709300.0,0.011784
2014-02-05,0.099905,0.106892,0.089525,0.237023,19491600.0,0.004731
2014-02-06,0.099693,0.123534,0.096712,1.157802,20881600.0,0.023003
2014-02-07,0.100213,0.105651,0.092638,0.127633,23388500.0,0.002479
2014-02-10,0.099817,0.102723,0.092455,0.109405,14715200.0,0.00212
2014-02-11,0.094398,0.112957,0.093818,0.629032,18774100.0,0.012161
2014-02-12,0.095192,0.102259,0.091754,0.082054,13437900.0,0.001567
2014-02-13,0.088329,0.107971,0.086232,0.464932,16605500.0,0.008866
2014-02-14,0.094265,0.100692,0.091618,0.109402,13067300.0,0.002068
2014-02-18,0.094459,0.106343,0.092195,0.309959,14983800.0,0.005847
2014-02-19,0.094473,0.097849,0.073094,-1.12133,18669900.0,-0.021029
2014-02-20,0.102083,0.110512,0.097103,0.291729,12457000.0,0.005589
2014-02-21,0.097102,0.101864,0.09291,0.027347,16790100.0,0.000521
2014-02-24,0.097101,0.108716,0.09634,0.382893,16151400.0,0.00729
2014-02-25,0.094454,0.095966,0.075929,-0.911648,17991800.0,-0.017232
2014-02-26,0.103451,0.103643,0.081332,-0.25526,23661700.0,-0.00491
2014-02-27,0.097491,0.099617,0.08512,-0.054699,16277500.0,-0.001057
2014-02-28,0.094589,0.111616,0.091106,0.118515,18599000.0,0.002293
2014-03-03,0.086872,0.089189,0.075096,-0.556118,19151000.0,-0.010736
2014-03-04,0.111352,0.119353,0.105302,0.957241,17157000.0,0.01868
2014-03-05,0.101126,0.116642,0.098827,0.820492,17761500.0,0.015718
2014-03-06,0.103512,0.114451,0.101437,0.674613,19420600.0,0.012723
2014-03-07,0.105292,0.113672,0.100077,0.455838,18602200.0,0.008489
2014-03-10,0.09211,0.098388,0.087124,-0.182339,16945200.0,-0.003367
2014-03-11,0.100987,0.101543,0.077085,-0.920769,19420000.0,-0.017061
2014-03-12,0.087674,0.092575,0.082396,-0.246139,17932100.0,-0.00464
2014-03-13,0.098426,0.104865,0.083086,-0.45583,17192500.0,-0.008633
2014-03-14,0.090989,0.099012,0.081628,-0.56522,18635800.0,-0.010798
2014-03-17,0.104829,0.114292,0.101739,0.711083,13581400.0,0.013732
2014-03-18,0.101483,0.10796,0.097673,0.437595,12554800.0,0.008336
2014-03-19,0.095589,0.113348,0.093699,0.218792,21450700.0,0.004134
2014-03-20,0.09804,0.138116,0.093713,1.650093,33736500.0,0.031046
2014-03-21,0.112422,0.116802,0.094904,0.054703,35144100.0,0.000998
2014-03-24,0.100557,0.115506,0.100192,0.820476,25810500.0,0.014957
2014-03-25,0.09763,0.104275,0.087751,-0.12762,24053500.0,-0.002292
2014-03-26,0.102492,0.105372,0.078188,-0.938999,22745200.0,-0.016905
2014-03-27,0.097643,0.108814,0.080796,0.018219,24632600.0,0.000334
2014-03-28,0.10222,0.109176,0.092518,0.109409,14708700.0,0.002003
2014-03-31,0.111344,0.114815,0.107142,0.610798,15216700.0,0.011159
2014-04-01,0.101247,0.107391,0.090768,-0.036461,14584400.0,-0.000659
2014-04-02,0.091487,0.098719,0.088413,0.174301,14012200.0,0.003151
2014-04-03,0.093105,0.095808,0.086436,0.165131,11925200.0,0.002976
2014-04-04,0.09651,0.097229,0.074587,-0.779782,16966900.0,-0.014012
2014-04-07,0.087854,0.093503,0.072362,-0.743099,18685700.0,-0.013543
2014-04-08,0.086346,0.09041,0.076184,-0.137608,16956500.0,-0.002542
2014-04-09,0.094671,0.101154,0.083558,0.385315,15308400.0,0.007137
2014-04-10,0.091512,0.092247,0.055281,-1.715534,29977200.0,-0.031551
2014-04-11,0.047882,0.064404,0.035918,-1.926536,47241300.0,-0.036585
2014-04-14,0.100882,0.102656,0.073877,-0.311913,31081500.0,-0.006148
2014-04-15,0.092619,0.103527,0.077942,-0.146789,26691400.0,-0.002911
2014-04-16,0.094019,0.100981,0.087853,0.422,27049400.0,0.008394
2014-04-17,0.091619,0.096156,0.085109,-0.036682,17955400.0,-0.000724
2014-04-21,0.09083,0.093791,0.0855,-0.174312,12384800.0,-0.003441
2014-04-22,0.090239,0.110839,0.088258,0.715572,16257600.0,0.014174
2014-04-23,0.089845,0.096095,0.085158,0.220173,11379000.0,0.0043
2014-04-24,0.09043,0.094125,0.081484,0.128433,15360600.0,0.002498
2014-04-25,0.092369,0.093144,0.079371,-0.449528,15937700.0,-0.00872
2014-04-28,0.088671,0.090041,0.070079,-0.192646,21394100.0,-0.00377
2014-04-29,0.094755,0.106149,0.091612,0.559605,13453400.0,0.010993
2014-04-30,0.092761,0.094898,0.082657,-0.110084,14388100.0,-0.002139
2014-05-01,0.088872,0.09413,0.080694,-0.238522,12744600.0,-0.004644
2014-05-02,0.092193,0.102756,0.084563,-0.128433,15153800.0,-0.002513
2014-05-05,0.0567,0.073566,0.05317,-1.247662,25232300.0,-0.024469
2014-05-06,0.086422,0.086824,0.071947,-0.807312,25327400.0,-0.01623
2014-05-07,0.094332,0.10598,0.087997,0.651344,18502600.0,0.013311
2014-05-08,0.093066,0.099721,0.090242,0.284398,16090800.0,0.005736
2014-05-09,0.087233,0.089038,0.076405,-0.321091,12366500.0,-0.006439
2014-05-12,0.095288,0.103966,0.090444,0.587143,12825500.0,0.01185
2014-05-13,0.091836,0.093631,0.087049,-0.027535,12310700.0,-0.000549
2014-05-14,0.09044,0.091637,0.083655,-0.238517,10325800.0,-0.00476
2014-05-15,0.086832,0.086832,0.069788,-0.779786,19763000.0,-0.015636
2014-05-16,0.088207,0.090041,0.07904,-0.183475,19992400.0,-0.003738
2014-05-19,0.085338,0.102309,0.084929,0.477039,12068900.0,0.009754
2014-05-20,0.087813,0.094293,0.081536,-0.10091,16888200.0,-0.002043
2014-05-21,0.096737,0.107897,0.095316,0.366959,13210200.0,0.007446
2014-05-22,0.091048,0.099708,0.088027,0.394481,11800900.0,0.007945
2014-05-23,0.090041,0.09084,0.082247,-0.018356,10876500.0,-0.000367
2014-05-27,0.094439,0.108032,0.093239,0.55962,14503700.0,0.011187
2014-05-28,0.089052,0.099134,0.087273,0.284393,11374900.0,0.005622
2014-05-29,0.095938,0.09928,0.088861,0.2477,11741000.0,0.004869
2014-05-30,0.087302,0.093171,0.08202,-0.137615,11991900.0,-0.002692
2014-06-02,0.09161,0.09161,0.079252,-0.201828,9440000.0,-0.003959
2014-06-03,0.08492,0.096146,0.08492,0.229351,9131500.0,0.004517
2014-06-04,0.088472,0.092589,0.083179,0.073395,9727800.0,0.001439
2014-06-05,0.094543,0.109226,0.086321,0.871524,16803400.0,0.017062
2014-06-06,0.092543,0.099665,0.090426,0.311917,15399800.0,0.006004
2014-06-09,0.088893,0.103434,0.088701,0.412822,11999700.0,0.007899
2014-06-10,0.09099,0.099912,0.089471,0.440354,11609200.0,0.00836
2014-06-11,0.082134,0.08797,0.072721,-0.577961,14232200.0,-0.010881
2014-06-12,0.086234,0.092896,0.082427,-0.210995,11670200.0,-0.004016
2014-06-13,0.089849,0.10208,0.086983,0.0,12040800.0,0.0
2014-06-16,0.08641,0.088321,0.076472,-0.155968,11199100.0,-0.002981
2014-06-17,0.088507,0.103841,0.086399,0.50457,11200500.0,0.009671
2014-06-18,0.087573,0.097444,0.081118,0.330277,13729400.0,0.00627
2014-06-19,0.088343,0.088343,0.079287,-0.440357,11624400.0,-0.008307
2014-06-20,0.09746,0.098982,0.090992,0.229343,17124800.0,0.004363
2014-06-23,0.089851,0.102731,0.084169,0.587139,16007700.0,0.011121
2014-06-24,0.084234,0.088729,0.073369,-0.706402,12322900.0,-0.013233
2014-06-25,0.086244,0.096116,0.0796,0.100918,14836600.0,0.001916
2014-06-26,0.086441,0.089283,0.07242,-0.128437,11854400.0,-0.002434
2014-06-27,0.088901,0.095929,0.087192,0.128437,10178600.0,0.002439
2014-06-30,0.088335,0.094777,0.087199,0.082566,11549000.0,0.001564
2014-07-01,0.081149,0.09704,0.079825,0.323333,14472200.0,0.006117
2014-07-02,0.076833,0.080781,0.068372,-0.554283,19189900.0,-0.010422
2014-07-03,0.087414,0.095394,0.083044,0.073899,12599800.0,0.001404
2014-07-07,0.079438,0.081335,0.07014,-0.351044,13916100.0,-0.006661
2014-07-08,0.076361,0.078653,0.062608,-0.84066,18343400.0,-0.016058
2014-07-09,0.084803,0.089462,0.079561,0.240181,10914300.0,0.004663
2014-07-10,0.063924,0.078416,0.061991,-0.424939,12436600.0,-0.008211
2014-07-11,0.077213,0.089292,0.075265,0.221703,10230000.0,0.004319
2014-07-14,0.096635,0.102649,0.090233,0.452667,14004400.0,0.008781
2014-07-15,0.114396,0.128626,0.110742,1.829132,36178000.0,0.035175
2014-07-16,0.086932,0.095663,0.083217,0.406491,20507500.0,0.007551
2014-07-17,0.079708,0.085239,0.064958,-0.78524,17013500.0,-0.014478
2014-07-18,0.091267,0.094073,0.083222,0.341815,12803300.0,0.006395
2014-07-21,0.080429,0.08582,0.076339,0.009232,9141400.0,0.000172
2014-07-22,0.085819,0.092882,0.08489,0.397236,10375200.0,0.007383
2014-07-23,0.084134,0.092068,0.079706,0.304859,11122100.0,0.005625
2014-07-24,0.083758,0.088895,0.08229,0.157055,9844100.0,0.002881
2014-07-25,0.0779,0.084303,0.076436,-0.147812,10500600.0,-0.002704
2014-07-28,0.081189,0.087059,0.076237,0.166283,12382800.0,0.00305
2014-07-29,0.081376,0.081376,0.068757,-0.508099,13498800.0,-0.009292
2014-07-30,0.089488,0.094288,0.08192,0.249439,11815700.0,0.004605
2014-07-31,0.077696,0.078247,0.059505,-1.145538,15955900.0,-0.021049
2014-08-01,0.077218,0.079095,0.050564,-1.099331,23915400.0,-0.020635
2014-08-04,0.090715,0.092056,0.07979,0.157059,13543900.0,0.00301
2014-08-05,0.07827,0.081518,0.06241,-0.545052,16863300.0,-0.010415
2014-08-06,0.079191,0.094638,0.078032,0.15704,12190600.0,0.003032
2014-08-07,0.090174,0.091329,0.071886,-0.29562,11743800.0,-0.005691
2014-08-08,0.082086,0.091186,0.077246,0.39724,12213200.0,0.007691
2014-08-11,0.086316,0.087085,0.079207,-0.018475,9066800.0,-0.000355
2014-08-12,0.080744,0.086894,0.078822,0.027714,11289600.0,0.000533
2014-08-13,0.089005,0.091886,0.085547,0.341816,7012600.0,0.006566
2014-08-14,0.083428,0.087817,0.082092,0.240188,8275900.0,0.004584
2014-08-15,0.087413,0.092352,0.071265,-0.212478,12727400.0,-0.004037
