date,open,high,low,close,volume,target
2014-01-02,0.10333,0.108882,0.094251,-2.322067,1115900.0,-0.017423
2014-01-03,0.118694,0.125032,0.118541,0.887573,843400.0,0.006778
2014-01-06,0.117231,0.123223,0.108129,-0.69928,1134800.0,-0.005304
2014-01-07,0.136151,0.138438,0.124713,2.088928,1684100.0,0.015928
2014-01-08,0.113759,0.119088,0.108655,-0.098648,1222700.0,-0.00074
2014-01-09,0.119166,0.129907,0.115711,0.206192,1646600.0,0.001549
2014-01-10,0.11736,0.12261,0.106561,0.645554,1245800.0,0.004841
2014-01-13,0.14713,0.151981,0.123321,1.317886,3449000.0,0.009836
2014-01-14,0.116962,0.122875,0.102624,0.448227,2575800.0,0.003313
2014-01-15,0.11541,0.13692,0.113053,1.864838,2294200.0,0.013737
2014-01-16,0.111777,0.115555,0.109015,-0.008972,1378700.0,-6.5e-05
2014-01-17,0.117154,0.119044,0.111922,0.295837,2016300.0,0.00215
2014-01-21,0.116715,0.135134,0.115193,0.251038,2274600.0,0.00182
2014-01-22,0.121925,0.136763,0.116568,2.286132,2646600.0,0.016548
2014-01-23,0.118686,0.128085,0.070196,-5.522628,3944100.0,-0.039323
2014-01-24,0.121636,0.121636,0.087171,-2.447541,3496200.0,-0.018141
2014-01-27,0.118128,0.12545,0.095482,-0.663421,2851400.0,-0.005008
2014-01-28,0.115334,0.129067,0.113741,1.129654,2676000.0,0.00857
2014-01-29,0.106835,0.115109,0.10202,-0.833771,2501000.0,-0.006272
2014-01-30,0.124797,0.137665,0.117832,1.174469,1931600.0,0.00889
2014-01-31,0.10348,0.140395,0.095002,2.01712,2618200.0,0.015135
2014-02-03,0.112676,0.123467,0.089615,-2.841949,2307200.0,-0.021005
2014-02-04,0.115788,0.124696,0.092383,0.394424,2205000.0,0.002978
2014-02-05,0.112099,0.143939,0.109765,1.981354,2728100.0,0.014914
2014-02-06,0.110515,0.132098,0.108809,1.210327,2073800.0,0.008977
2014-02-07,0.116586,0.144519,0.110412,3.039246,2072700.0,0.022341
2014-02-10,0.112678,0.117424,0.103762,-1.031021,2375000.0,-0.007413
2014-02-11,0.119684,0.146849,0.116859,3.209594,2242200.0,0.02325
2014-02-12,0.123551,0.12879,0.118313,1.219269,1851100.0,0.008632
2014-02-13,0.106567,0.128325,0.098706,0.788971,2461600.0,0.005538
2014-02-14,0.11541,0.139422,0.11199,2.770264,2556400.0,0.019337
2014-02-18,0.106097,0.122669,0.106097,-0.170334,1985200.0,-0.001166
2014-02-19,0.114725,0.12919,0.11068,-0.044815,1762400.0,-0.000307
2014-02-20,0.11781,0.137629,0.117262,1.452377,2112600.0,0.00996
2014-02-21,0.120367,0.123355,0.109299,0.053818,2377600.0,0.000365
2014-02-24,0.124166,0.143103,0.1186,1.622665,2534300.0,0.011014
