date,open,high,low,close,volume,target
2017-01-03,0.097601,0.110466,0.096851,0.653435,2227400.0,0.007005
2017-01-04,0.100931,0.107,0.099228,0.145203,2498500.0,0.001546
2017-01-05,0.099763,0.104334,0.088496,-0.562691,2215300.0,-0.005981
2017-01-06,0.103921,0.104349,0.093655,0.063538,2016500.0,0.000679
2017-01-09,0.10018,0.103279,0.09505,-0.580826,1379200.0,-0.006207
2017-01-10,0.099524,0.108019,0.097266,-0.245041,1638700.0,-0.002635
2017-01-11,0.102644,0.116768,0.102644,0.907547,1783800.0,0.009785
2017-01-12,0.09954,0.109577,0.091639,0.544525,1546400.0,0.005814
2017-01-13,0.101571,0.104968,0.095202,-0.027237,1627600.0,-0.000289
2017-01-17,0.097111,0.099447,0.092545,-0.635269,1277000.0,-0.006746
2017-01-18,0.10638,0.10638,0.098255,-0.145218,1485300.0,-0.001552
2017-01-19,0.100605,0.105744,0.099641,0.054451,1531000.0,0.000583
2017-01-20,0.102211,0.110129,0.10007,0.245064,1653200.0,0.002622
2017-01-23,0.0973,0.100395,0.08716,-0.943863,1486700.0,-0.010074
2017-01-24,0.102429,0.114289,0.101243,0.943863,1687900.0,0.010176
2017-01-25,0.104237,0.106265,0.09271,-0.490082,1979300.0,-0.005231
2017-01-26,0.098778,0.10146,0.094379,-0.598976,2119600.0,-0.006427
2017-01-27,0.09541,0.103077,0.092603,-0.299477,1804500.0,-0.003234
2017-01-30,0.100264,0.105139,0.093114,0.235962,1648300.0,0.002556
2017-01-31,0.099944,0.103618,0.088922,-0.889404,2609800.0,-0.009611
2017-02-01,0.047772,0.061847,0.026823,-5.209213,8013700.0,-0.056837
2017-02-02,0.101658,0.124332,0.099344,0.971039,3975500.0,0.011233
2017-02-03,0.112071,0.114245,0.104063,0.499161,2936000.0,0.00571
2017-02-06,0.099728,0.104164,0.092789,-0.363007,1770600.0,-0.004129
2017-02-07,0.102232,0.106344,0.095493,-0.163361,1521400.0,-0.001866
2017-02-08,0.100745,0.110701,0.099143,0.263191,1297300.0,0.003012
2017-02-09,0.104057,0.117976,0.098809,0.971046,3380800.0,0.011079
2017-02-10,0.102454,0.109224,0.099745,0.154282,1214700.0,0.001741
2017-02-13,0.104593,0.110676,0.104593,0.689728,1500800.0,0.007769
2017-02-14,0.100101,0.113291,0.098983,0.780487,1614900.0,0.008724
2017-02-15,0.095795,0.104327,0.091916,0.190575,1579800.0,0.002112
2017-02-16,0.101226,0.104433,0.096803,0.208733,1314700.0,0.002308
2017-02-17,0.0988,0.099904,0.090195,-0.181534,1577500.0,-0.002003
2017-02-21,0.098684,0.100895,0.091609,-0.41745,2099400.0,-0.004615
2017-02-22,0.100446,0.118104,0.100446,1.089043,1677400.0,0.012094
2017-02-23,0.105949,0.116812,0.102658,1.107178,1459300.0,0.012149
2017-02-24,0.101781,0.116742,0.098204,1.234245,1774500.0,0.013381
2017-02-27,0.101141,0.103387,0.09622,-0.272247,1188300.0,-0.002912
2017-02-28,0.101675,0.10307,0.096954,-0.072609,2060700.0,-0.000779
2017-03-01,0.113057,0.124331,0.108439,1.733406,1828200.0,0.018613
2017-03-02,0.097778,0.100203,0.094827,-0.417465,1697200.0,-0.004401
2017-03-03,0.100619,0.107607,0.097231,0.390228,1216400.0,0.004132
2017-03-06,0.095352,0.107162,0.095352,0.408379,1678300.0,0.004306
2017-03-07,0.097585,0.10084,0.090865,-0.617111,1881500.0,-0.006479
2017-03-08,0.09502,0.10041,0.092061,0.009125,1577200.0,9.6e-05
2017-03-09,0.094387,0.099776,0.087518,-0.282875,1393800.0,-0.002989
2017-03-10,0.100847,0.108902,0.09735,1.049393,1556800.0,0.011122
2017-03-13,0.095237,0.099534,0.091568,0.264603,1802700.0,0.002773
2017-03-14,0.093985,0.09503,0.083846,-0.793869,1848300.0,-0.008298
2017-03-15,0.099028,0.104509,0.092598,0.638763,1500200.0,0.006733
2017-03-16,0.095657,0.098169,0.087804,-0.383247,1231100.0,-0.004012
2017-03-17,0.096496,0.105852,0.093553,0.78476,2890300.0,0.008249
2017-03-20,0.096491,0.096596,0.086587,-0.60228,1323400.0,-0.006279
2017-03-21,0.100587,0.101217,0.080548,-1.213631,1612700.0,-0.012733
2017-03-22,0.09831,0.102455,0.093422,0.510986,2010300.0,0.00543
2017-03-23,0.093858,0.101891,0.089736,-0.145988,1010200.0,-0.001543
2017-03-24,0.098301,0.102747,0.090996,-0.127754,1359900.0,-0.001352
2017-03-27,0.088976,0.094594,0.08516,-0.428879,1504500.0,-0.004546
2017-03-28,0.091819,0.103427,0.088412,0.337631,1485900.0,0.003595
2017-03-29,0.09194,0.093213,0.081011,-1.049408,2245100.0,-0.011135
2017-03-30,0.095222,0.0993,0.092003,0.036522,1225400.0,0.000392
