date,open,high,low,close,volume,target
2017-01-03,0.419458,0.450042,0.410463,0.313667,27690200.0,0.056431
2017-01-04,0.367478,0.382804,0.335121,0.0,15069500.0,0.0
2017-01-05,0.375992,0.430487,0.374289,0.182365,24451400.0,0.031056
2017-01-06,0.346108,0.372535,0.319682,-0.226133,17527900.0,-0.03735
2017-01-09,0.425788,0.437798,0.406914,0.167776,20748800.0,0.028786
2017-01-10,0.437593,0.497632,0.434258,0.539797,30706200.0,0.090024
2017-01-11,0.358644,0.430554,0.343343,0.255311,46744100.0,0.039063
2017-01-12,0.379718,0.406223,0.372356,0.094828,33624900.0,0.013963
2017-01-13,0.347648,0.412998,0.338935,0.102125,31394300.0,0.014831
2017-01-17,0.365159,0.388055,0.352281,-0.051063,30060000.0,-0.007307
2017-01-18,0.398272,0.458816,0.392506,0.313666,42953800.0,0.045216
2017-01-19,0.357092,0.363988,0.330888,-0.102122,22852100.0,-0.014084
2017-01-20,0.365288,0.42404,0.361091,0.167773,27984600.0,0.023469
2017-01-23,0.41052,0.441957,0.390019,0.35014,31544500.0,0.047857
2017-01-24,0.407406,0.42958,0.368275,0.182365,41303800.0,0.023787
2017-01-25,0.368335,0.39509,0.345402,0.014588,31829000.0,0.001859
2017-01-26,0.356895,0.377242,0.341635,-0.116713,21797100.0,-0.014842
2017-01-27,0.383792,0.386374,0.364429,0.036473,16642300.0,0.004708
2017-01-30,0.355466,0.355466,0.318207,-0.262604,21128200.0,-0.033739
2017-01-31,0.390829,0.396147,0.349609,-0.09483,27452200.0,-0.012609
2017-02-01,0.41263,0.418016,0.391083,0.218837,26423000.0,0.02947
2017-02-02,0.383965,0.389197,0.355186,-0.043767,17498600.0,-0.005725
2017-02-03,0.323521,0.336677,0.276158,-0.503325,30767600.0,-0.066219
2017-02-06,0.368066,0.387791,0.342705,-0.124008,32247900.0,-0.017472
2017-02-07,0.415337,0.416771,0.378053,0.051062,22221600.0,0.007322
2017-02-08,0.376578,0.396508,0.365189,0.102124,22291100.0,0.014538
2017-02-09,0.370884,0.403156,0.363868,0.138596,24242200.0,0.019447
2017-02-10,0.431445,0.445209,0.419057,0.364729,29084600.0,0.050201
2017-02-13,0.42855,0.505875,0.42855,0.641921,64503000.0,0.08413
2017-02-14,0.355168,0.364839,0.314066,-0.131301,27173300.0,-0.015873
2017-02-15,0.372112,0.386853,0.347544,-0.036473,36824800.0,-0.00448
2017-02-16,0.384457,0.388158,0.338802,-0.182365,31753400.0,-0.022502
