date,open,high,low,close,volume,target
2020-01-02,0.021216,0.037152,0.020933,7.669998,15873500.0,0.036162
2020-01-03,-0.015562,-0.00713,-0.017109,-2.770004,8604500.0,-0.012604
2020-01-06,-0.009724,0.000737,-0.01341,-0.360001,11885500.0,-0.001659
2020-01-07,0.004616,0.010617,0.000231,0.990005,9388000.0,0.00457
2020-01-08,-0.004733,0.013877,-0.006019,0.369995,11959100.0,0.0017
2020-01-09,0.016055,0.023303,0.012936,3.779999,13122500.0,0.017339
2020-01-10,0.009559,0.018848,0.001267,2.050003,12296000.0,0.009243
2020-01-13,0.022249,0.032659,0.014341,6.649994,17544800.0,0.02971
2020-01-14,-0.001866,-0.001323,-0.024297,-3.98999,17266900.0,-0.017312
2020-01-15,0.000706,0.005872,-0.009272,-1.430008,10743400.0,-0.006314
2020-01-16,0.00551,0.005643,-0.010353,-1.119995,13700500.0,-0.004976
2020-01-17,0.008752,0.01813,0.006296,3.48999,12956200.0,0.015584
2020-01-21,-0.021897,-0.021237,-0.02946,-5.169998,15831100.0,-0.022732
2020-01-22,0.010933,0.014937,-0.00117,0.110001,10059600.0,0.000495
2020-01-23,-0.019967,-0.010073,-0.025183,-3.23999,18519900.0,-0.01457
2020-01-24,-0.002921,0.003194,-0.035618,-5.380005,18143900.0,-0.024552
2020-01-27,-0.05862,-0.026807,-0.066667,-8.279999,24574700.0,-0.038737
2020-01-28,0.020782,0.026476,0.008274,4.759995,16196700.0,0.023166
2020-01-29,0.011083,0.017838,-0.003377,1.790009,12871900.0,0.008515
2020-01-30,-0.019526,-0.010188,-0.032969,-3.440002,14376000.0,-0.016225
2020-01-31,-0.009972,-0.003116,-0.018468,-1.990005,18181400.0,-0.009541
2020-02-03,0.010068,0.040805,0.010068,6.51001,14118800.0,0.031512
2020-02-04,0.038714,0.052933,0.034679,9.779999,16695100.0,0.045894
2020-02-05,0.016332,0.017139,-0.023959,-2.660004,15766100.0,-0.011935
2020-02-06,0.013214,0.015575,-0.001998,0.679993,10790800.0,0.003088
2020-02-07,-0.015573,-0.013852,-0.027252,-4.369995,13790300.0,-0.019783
2020-02-10,-0.013993,-0.00351,-0.019997,-0.759995,17420300.0,-0.00351
2020-02-11,0.019187,0.019651,-0.002225,1.440002,16073500.0,0.006674
2020-02-12,0.018047,0.038258,0.013812,7.099991,18671900.0,0.032687
2020-02-13,-0.019214,0.003076,-0.023717,-3.949997,28069700.0,-0.01761
2020-02-14,0.003358,0.005809,-0.009666,-0.729996,10690000.0,-0.003313
2020-02-18,-0.004917,0.005555,-0.009653,0.889999,12987000.0,0.004052
2020-02-19,0.004535,0.013786,0.001043,1.619995,10798100.0,0.007346
2020-02-20,0.001621,0.001621,-0.035653,-4.100006,14950100.0,-0.018457
2020-02-21,-0.002293,-0.002018,-0.029719,-5.449997,17681200.0,-0.024995
2020-02-24,-0.042523,-0.024978,-0.047415,-6.429993,19380200.0,-0.030246
2020-02-25,0.011399,0.018384,-0.009992,-0.550003,18132400.0,-0.002668
2020-02-26,0.005788,0.036331,0.005739,3.130005,19482100.0,0.015223
2020-02-27,-0.017869,0.005892,-0.03296,-3.710007,22741200.0,-0.017773
2020-02-28,-0.029508,0.018973,-0.031551,2.970001,31251100.0,0.014486
2020-03-02,0.002837,0.014952,-0.020404,2.979996,21542200.0,0.014327
2020-03-03,0.000474,0.001943,-0.041426,-3.569992,20813800.0,-0.016921
2020-03-04,0.010028,0.025505,0.006943,4.550003,12474400.0,0.021937
2020-03-05,-0.009247,0.01505,-0.013304,-0.5,13462900.0,-0.002359
2020-03-06,-0.02251,-0.021091,-0.048993,-6.820007,21700500.0,-0.032252
2020-03-09,-0.044077,-0.023211,-0.052336,-6.979996,25502600.0,-0.034109
2020-03-10,0.039816,0.049529,0.015886,8.729996,19022600.0,0.044167
2020-03-11,-0.022966,-0.015941,-0.049809,-7.479996,18908200.0,-0.036242
2020-03-12,-0.06239,-0.042346,-0.07531,-13.809998,30247100.0,-0.069428
2020-03-13,0.052944,0.058833,0.014641,8.899994,23650500.0,0.048082
2020-03-16,-0.09201,-0.030928,-0.100515,-15.149994,26628500.0,-0.078093
2020-03-17,0.013475,0.058932,0.004697,5.959991,19276500.0,0.033324
