date,open,high,low,close,volume,target
2020-01-02,0.014698,0.027151,0.008827,2.508499,80580000.0,0.027151
2020-01-03,-0.017655,-0.006222,-0.017655,-1.152,75288000.0,-0.012139
2020-01-06,-0.007984,0.015318,-0.007984,1.3955,81236000.0,0.014886
2020-01-07,0.000851,0.005786,-0.005697,0.199005,80898000.0,0.002092
2020-01-08,-0.004625,0.002171,-0.010709,-0.744499,70160000.0,-0.007809
2020-01-09,0.009472,0.013663,0.002024,0.453995,63346000.0,0.004799
2020-01-10,0.002272,0.003098,-0.011073,-0.894501,57074000.0,-0.009411
2020-01-13,0.004328,0.00788,-0.001253,0.407005,55616000.0,0.004323
2020-01-14,-0.002866,-0.002215,-0.017316,-1.093002,68818000.0,-0.011558
2020-01-15,0.001503,0.005039,-0.007676,-0.371002,57932000.0,-0.003969
2020-01-16,0.011262,0.012658,0.002148,0.796005,53190000.0,0.00855
2020-01-17,0.004233,0.004633,-0.011017,-0.661003,79946000.0,-0.00704
2020-01-21,0.00015,0.015847,-0.002531,1.363998,74156000.0,0.01463
2020-01-22,0.002162,0.00555,-0.004577,-0.226997,64326000.0,-0.0024
2020-01-23,-0.001245,0.001335,-0.007788,-0.144005,49692000.0,-0.001526
2020-01-24,0.003603,0.005524,-0.019707,-1.146996,75324000.0,-0.012172
2020-01-27,-0.022367,-0.011087,-0.024871,-1.665001,70570000.0,-0.017887
2020-01-28,0.006651,0.016283,0.000919,1.245499,56160000.0,0.013624
2020-01-29,0.005801,0.011601,0.000955,0.237503,41760000.0,0.002563
2020-01-30,0.0,0.008003,-0.003977,0.633995,126548000.0,0.006824
2020-01-31,0.096644,0.098916,0.070343,6.902,311346000.0,0.073791
2020-02-03,0.000936,0.019804,-0.004217,-0.225998,117834000.0,-0.00225
2020-02-04,0.012813,0.027742,0.005573,2.273499,105786000.0,0.022687
2020-02-05,0.010416,0.010416,-0.008621,-0.489998,87524000.0,-0.004781
2020-02-06,0.000564,0.008054,-0.007388,0.517998,63660000.0,0.005079
2020-02-07,-0.004019,0.023558,-0.005916,1.452499,101906000.0,0.014169
2020-02-10,0.002756,0.027086,0.002732,2.731506,101124000.0,0.026274
2020-02-11,0.007962,0.024387,0.000979,0.844498,114920000.0,0.007915
2020-02-12,0.005765,0.013693,0.002088,0.459999,66686000.0,0.004277
2020-02-13,-0.006949,0.004759,-0.008333,-0.5065,60636000.0,-0.00469
2020-02-14,0.002702,0.004265,-0.011154,-0.75,52124000.0,-0.006977
2020-02-18,-0.004614,0.014614,-0.00504,1.040001,58912000.0,0.009743
2020-02-19,0.005627,0.013652,0.002528,0.727501,51224000.0,0.00675
2020-02-20,0.001313,0.003027,-0.019708,-0.856003,62626000.0,-0.007889
2020-02-21,-0.005086,-0.003971,-0.030235,-2.856499,92926000.0,-0.026534
