date,open,high,low,close,volume,target
2020-01-02,0.07797,0.080626,0.055527,-0.251785,4158100.0,-0.002306
2020-01-03,0.05558,0.072933,0.054387,-0.065285,2477800.0,-0.000599
2020-01-06,0.060623,0.067789,0.050701,-0.484962,3381600.0,-0.004455
2020-01-07,0.069153,0.074505,0.061863,-0.186508,1952300.0,-0.001721
2020-01-08,0.066559,0.086711,0.066005,0.615501,2016000.0,0.00569
2020-01-09,0.075691,0.083045,0.069717,0.251801,2151500.0,0.002314
2020-01-10,0.073574,0.073574,0.060094,-0.988525,2545000.0,-0.009065
2020-01-13,0.074604,0.084784,0.072568,0.820663,1826200.0,0.007595
2020-01-14,0.07229,0.085424,0.071739,0.48494,2598600.0,0.004454
2020-01-15,0.074485,0.085366,0.07229,0.615517,3168400.0,0.005628
2020-01-16,0.077564,0.08302,0.073836,0.634155,2426800.0,0.005766
2020-01-17,0.073466,0.077986,0.068312,-0.009338,3403400.0,-8.4e-05
2020-01-21,0.068764,0.071748,0.055564,-1.128403,2960700.0,-0.010202
2020-01-22,0.075944,0.089189,0.071011,-0.121254,2425300.0,-0.001108
2020-01-23,0.070187,0.07101,0.056653,-0.307755,2493700.0,-0.002814
2020-01-24,0.073299,0.073941,0.06312,-0.251801,2015400.0,-0.002309
2020-01-27,0.056573,0.061169,0.041866,-1.622688,2903800.0,-0.014915
2020-01-28,0.077236,0.085727,0.067812,0.419655,2039600.0,0.003916
2020-01-29,0.075915,0.087347,0.071919,0.363724,2845400.0,0.003381
2020-01-30,0.03987,0.047373,-0.005705,-7.236855,9473000.0,-0.067035
2020-01-31,0.070702,0.071298,0.023541,-4.177971,7234300.0,-0.041481
2020-02-03,0.07892,0.082234,0.053024,-1.389549,5627100.0,-0.014393
2020-02-04,0.086058,0.091523,0.078491,1.25898,4858700.0,0.013231
2020-02-05,0.085256,0.105586,0.082248,2.48069,4439900.0,0.025731
2020-02-06,0.077953,0.089986,0.06683,0.438316,3861800.0,0.004432
2020-02-07,0.067659,0.070881,0.036953,-3.161453,5754400.0,-0.031828
2020-02-10,0.075202,0.078841,0.056796,-0.046646,4669400.0,-0.000485
2020-02-11,0.075932,0.097051,0.073851,1.67865,2806300.0,0.017464
2020-02-12,0.081493,0.091718,0.07863,0.624832,2493300.0,0.006389
2020-02-13,0.066702,0.078285,0.060403,-0.27977,2768300.0,-0.002842
2020-02-14,0.069743,0.08197,0.066584,0.662125,2694600.0,0.006746
2020-02-18,0.07229,0.082107,0.06976,0.438316,3371600.0,0.004436
2020-02-19,0.077933,0.077933,0.067555,0.317078,2663200.0,0.003195
