date,open,high,low,close,volume,target
2020-01-02,0.082172,0.084324,0.071217,-0.332474,11867700.0,-0.006504
2020-01-03,0.069566,0.082759,0.065038,-0.277081,11354500.0,-0.005456
2020-01-06,0.081967,0.087114,0.079393,-0.018475,14698300.0,-0.000366
2020-01-07,0.078402,0.081373,0.07246,-0.387894,9973900.0,-0.007682
2020-01-08,0.083158,0.090543,0.080763,0.092354,10676000.0,0.001843
2020-01-09,0.095708,0.103677,0.092521,0.914333,15398000.0,0.018215
2020-01-10,0.085498,0.094303,0.084911,0.175476,13040100.0,0.003433
2020-01-13,0.082759,0.096408,0.080614,0.554142,14302900.0,0.010805
2020-01-14,0.084881,0.085845,0.076972,-0.120064,16345300.0,-0.002316
2020-01-15,0.082759,0.101707,0.082759,0.646496,17735400.0,0.0125
2020-01-16,0.085623,0.087533,0.08104,0.110832,10234100.0,0.002116
2020-01-17,0.083712,0.089047,0.082378,0.110821,14264300.0,0.002112
2020-01-21,0.081047,0.088654,0.075723,0.212421,11968900.0,0.004039
2020-01-22,0.084274,0.09166,0.082948,0.406372,12869600.0,0.007696
2020-01-23,0.078436,0.08727,0.075805,0.20319,12858900.0,0.003819
2020-01-24,0.083133,0.083508,0.075831,-0.138542,8594300.0,-0.002594
2020-01-27,0.073936,0.08595,0.072434,-0.184719,14359900.0,-0.003468
2020-01-28,0.082194,0.087845,0.073152,-0.434071,15240200.0,-0.008177
2020-01-29,0.082569,0.087507,0.076112,0.0,13163600.0,0.0
2020-01-30,0.100232,0.120174,0.097003,1.708599,20225600.0,0.03245
2020-01-31,0.084782,0.086806,0.069698,-0.424839,17685200.0,-0.007815
2020-02-03,0.089248,0.093327,0.084984,0.166241,12333600.0,0.003082
2020-02-04,0.085901,0.098839,0.083498,0.240124,15417900.0,0.004438
2020-02-05,0.083863,0.087175,0.077238,0.009235,11414900.0,0.00017
2020-02-06,0.085151,0.091774,0.082575,0.129311,9347000.0,0.002379
